data_length : 28          min_support_num : 1 
min_support : 5.00%       min_conf : 75.00% 

index  confidence   rules
 365   1.000        ['爨底下', 'Q954362', 'cuàndǐxia cūn']=>['attraction', 'village']
 366   1.000        ['Q954362', 'village', 'cuàndǐxia cūn']=>['attraction', '爨底下']
 367   1.000        ['Q954362', 'village']=>['attraction', '爨底下', 'cuàndǐxia cūn']
 368   1.000        ['爨底下', 'village']=>['attraction', 'Q954362', 'cuàndǐxia cūn']
 369   1.000        ['attraction', 'cuàndǐxia cūn']=>['爨底下', 'Q954362', 'village']
 370   1.000        ['Q954362', 'cuàndǐxia cūn']=>['attraction', '爨底下', 'village']
 371   1.000        ['爨底下', 'cuàndǐxia cūn']=>['attraction', 'Q954362', 'village']
 372   1.000        ['attraction', 'Q954362']=>['爨底下', 'village', 'cuàndǐxia cūn']
 373   1.000        ['attraction', 'village']=>['爨底下', 'Q954362', 'cuàndǐxia cūn']
 374   1.000        ['attraction', '爨底下']=>['Q954362', 'village', 'cuàndǐxia cūn']
 375   1.000        ['village', 'cuàndǐxia cūn']=>['attraction', '爨底下', 'Q954362']
 376   1.000        ['爨底下', 'Q954362']=>['attraction', 'village', 'cuàndǐxia cūn']
 377   1.000        ['爨底下']=>['attraction', 'Q954362', 'village', 'cuàndǐxia cūn']
 378   1.000        ['cuàndǐxia cūn']=>['attraction', '爨底下', 'Q954362', 'village']
 379   1.000        ['village']=>['attraction', '爨底下', 'Q954362', 'cuàndǐxia cūn']
 380   1.000        ['Q954362']=>['attraction', '爨底下', 'village', 'cuàndǐxia cūn']
 381   1.000        ['attraction', '爨底下', 'Q954362', 'en:Cuandixia']=>['cuàndǐxia cūn']
 382   1.000        ['爨底下', 'Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']=>['attraction']
 383   1.000        ['attraction', '爨底下', 'en:Cuandixia', 'cuàndǐxia cūn']=>['Q954362']
 384   1.000        ['attraction', 'Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']=>['爨底下']
 385   1.000        ['attraction', '爨底下', 'Q954362', 'cuàndǐxia cūn']=>['en:Cuandixia']
 386   1.000        ['attraction', '爨底下', 'cuàndǐxia cūn']=>['Q954362', 'en:Cuandixia']
 387   1.000        ['attraction', '爨底下', 'Q954362']=>['en:Cuandixia', 'cuàndǐxia cūn']
 388   1.000        ['爨底下', 'Q954362', 'cuàndǐxia cūn']=>['attraction', 'en:Cuandixia']
 389   1.000        ['attraction', 'en:Cuandixia', 'cuàndǐxia cūn']=>['爨底下', 'Q954362']
 390   1.000        ['爨底下', 'Q954362', 'en:Cuandixia']=>['attraction', 'cuàndǐxia cūn']
 391   1.000        ['attraction', '爨底下', 'en:Cuandixia']=>['Q954362', 'cuàndǐxia cūn']
 392   1.000        ['attraction', 'Q954362', 'en:Cuandixia']=>['爨底下', 'cuàndǐxia cūn']
 393   1.000        ['爨底下', 'en:Cuandixia', 'cuàndǐxia cūn']=>['attraction', 'Q954362']
 394   1.000        ['Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']=>['attraction', '爨底下']
 395   1.000        ['attraction', 'Q954362', 'cuàndǐxia cūn']=>['爨底下', 'en:Cuandixia']
 396   1.000        ['Q954362', 'en:Cuandixia']=>['attraction', '爨底下', 'cuàndǐxia cūn']
 397   1.000        ['爨底下', 'en:Cuandixia']=>['attraction', 'Q954362', 'cuàndǐxia cūn']
 398   1.000        ['爨底下', 'cuàndǐxia cūn']=>['attraction', 'Q954362', 'en:Cuandixia']
 399   1.000        ['Q954362', 'cuàndǐxia cūn']=>['attraction', '爨底下', 'en:Cuandixia']
 400   1.000        ['attraction', 'en:Cuandixia']=>['爨底下', 'Q954362', 'cuàndǐxia cūn']
 401   1.000        ['attraction', '爨底下']=>['Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']
 402   1.000        ['爨底下', 'Q954362']=>['attraction', 'en:Cuandixia', 'cuàndǐxia cūn']
 403   1.000        ['en:Cuandixia', 'cuàndǐxia cūn']=>['attraction', '爨底下', 'Q954362']
 404   1.000        ['attraction', 'Q954362']=>['爨底下', 'en:Cuandixia', 'cuàndǐxia cūn']
 405   1.000        ['attraction', 'cuàndǐxia cūn']=>['爨底下', 'Q954362', 'en:Cuandixia']
 406   1.000        ['cuàndǐxia cūn']=>['attraction', '爨底下', 'Q954362', 'en:Cuandixia']
 407   1.000        ['Q954362']=>['attraction', '爨底下', 'en:Cuandixia', 'cuàndǐxia cūn']
 408   1.000        ['爨底下']=>['attraction', 'Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']
 409   1.000        ['en:Cuandixia']=>['attraction', '爨底下', 'Q954362', 'cuàndǐxia cūn']
 410   1.000        ['爨底下', 'Q954362', 'village', 'en:Cuandixia']=>['cuàndǐxia cūn']
 411   1.000        ['爨底下', 'village', 'en:Cuandixia', 'cuàndǐxia cūn']=>['Q954362']
 412   1.000        ['Q954362', 'village', 'en:Cuandixia', 'cuàndǐxia cūn']=>['爨底下']
 413   1.000        ['爨底下', 'Q954362', 'village', 'cuàndǐxia cūn']=>['en:Cuandixia']
 414   1.000        ['爨底下', 'Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']=>['village']
 415   1.000        ['爨底下', 'Q954362', 'cuàndǐxia cūn']=>['village', 'en:Cuandixia']
 416   1.000        ['爨底下', 'village', 'cuàndǐxia cūn']=>['Q954362', 'en:Cuandixia']
 417   1.000        ['爨底下', 'Q954362', 'village']=>['en:Cuandixia', 'cuàndǐxia cūn']
 418   1.000        ['爨底下', 'Q954362', 'en:Cuandixia']=>['village', 'cuàndǐxia cūn']
 419   1.000        ['village', 'en:Cuandixia', 'cuàndǐxia cūn']=>['爨底下', 'Q954362']
 420   1.000        ['爨底下', 'en:Cuandixia', 'cuàndǐxia cūn']=>['Q954362', 'village']
 421   1.000        ['Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']=>['爨底下', 'village']
 422   1.000        ['爨底下', 'village', 'en:Cuandixia']=>['Q954362', 'cuàndǐxia cūn']
 423   1.000        ['Q954362', 'village', 'en:Cuandixia']=>['爨底下', 'cuàndǐxia cūn']
 424   1.000        ['Q954362', 'village', 'cuàndǐxia cūn']=>['爨底下', 'en:Cuandixia']
 425   1.000        ['en:Cuandixia', 'cuàndǐxia cūn']=>['爨底下', 'Q954362', 'village']
 426   1.000        ['Q954362', 'en:Cuandixia']=>['爨底下', 'village', 'cuàndǐxia cūn']
 427   1.000        ['village', 'en:Cuandixia']=>['爨底下', 'Q954362', 'cuàndǐxia cūn']
 428   1.000        ['爨底下', 'en:Cuandixia']=>['Q954362', 'village', 'cuàndǐxia cūn']
 429   1.000        ['爨底下', 'cuàndǐxia cūn']=>['Q954362', 'village', 'en:Cuandixia']
 430   1.000        ['Q954362', 'cuàndǐxia cūn']=>['爨底下', 'village', 'en:Cuandixia']
 431   1.000        ['爨底下', 'village']=>['Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']
 432   1.000        ['Q954362', 'village']=>['爨底下', 'en:Cuandixia', 'cuàndǐxia cūn']
 433   1.000        ['爨底下', 'Q954362']=>['village', 'en:Cuandixia', 'cuàndǐxia cūn']
 434   1.000        ['village', 'cuàndǐxia cūn']=>['爨底下', 'Q954362', 'en:Cuandixia']
 435   1.000        ['village']=>['爨底下', 'Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']
 436   1.000        ['en:Cuandixia']=>['爨底下', 'Q954362', 'village', 'cuàndǐxia cūn']
 437   1.000        ['cuàndǐxia cūn']=>['爨底下', 'Q954362', 'village', 'en:Cuandixia']
 438   1.000        ['Q954362']=>['爨底下', 'village', 'en:Cuandixia', 'cuàndǐxia cūn']
 439   1.000        ['爨底下']=>['Q954362', 'village', 'en:Cuandixia', 'cuàndǐxia cūn']
 440   1.000        ['attraction', '爨底下', 'village', 'en:Cuandixia']=>['cuàndǐxia cūn']
 441   1.000        ['爨底下', 'village', 'en:Cuandixia', 'cuàndǐxia cūn']=>['attraction']
 442   1.000        ['attraction', 'village', 'en:Cuandixia', 'cuàndǐxia cūn']=>['爨底下']
 443   1.000        ['attraction', '爨底下', 'village', 'cuàndǐxia cūn']=>['en:Cuandixia']
 444   1.000        ['attraction', '爨底下', 'en:Cuandixia', 'cuàndǐxia cūn']=>['village']
 445   1.000        ['attraction', '爨底下', 'cuàndǐxia cūn']=>['village', 'en:Cuandixia']
 446   1.000        ['attraction', '爨底下', 'village']=>['en:Cuandixia', 'cuàndǐxia cūn']
 447   1.000        ['attraction', '爨底下', 'en:Cuandixia']=>['village', 'cuàndǐxia cūn']
 448   1.000        ['爨底下', 'village', 'cuàndǐxia cūn']=>['attraction', 'en:Cuandixia']
 449   1.000        ['attraction', 'en:Cuandixia', 'cuàndǐxia cūn']=>['爨底下', 'village']
 450   1.000        ['爨底下', 'village', 'en:Cuandixia']=>['attraction', 'cuàndǐxia cūn']
 451   1.000        ['attraction', 'village', 'en:Cuandixia']=>['爨底下', 'cuàndǐxia cūn']
 452   1.000        ['爨底下', 'en:Cuandixia', 'cuàndǐxia cūn']=>['attraction', 'village']
 453   1.000        ['village', 'en:Cuandixia', 'cuàndǐxia cūn']=>['attraction', '爨底下']
 454   1.000        ['attraction', 'village', 'cuàndǐxia cūn']=>['爨底下', 'en:Cuandixia']
 455   1.000        ['爨底下', 'cuàndǐxia cūn']=>['attraction', 'village', 'en:Cuandixia']
 456   1.000        ['village', 'en:Cuandixia']=>['attraction', '爨底下', 'cuàndǐxia cūn']
 457   1.000        ['en:Cuandixia', 'cuàndǐxia cūn']=>['attraction', '爨底下', 'village']
 458   1.000        ['village', 'cuàndǐxia cūn']=>['attraction', '爨底下', 'en:Cuandixia']
 459   1.000        ['attraction', 'en:Cuandixia']=>['爨底下', 'village', 'cuàndǐxia cūn']
 460   1.000        ['attraction', 'cuàndǐxia cūn']=>['爨底下', 'village', 'en:Cuandixia']
 461   1.000        ['爨底下', 'village']=>['attraction', 'en:Cuandixia', 'cuàndǐxia cūn']
 462   1.000        ['attraction', 'village']=>['爨底下', 'en:Cuandixia', 'cuàndǐxia cūn']
 463   1.000        ['attraction', '爨底下']=>['village', 'en:Cuandixia', 'cuàndǐxia cūn']
 464   1.000        ['爨底下', 'en:Cuandixia']=>['attraction', 'village', 'cuàndǐxia cūn']
 465   1.000        ['village']=>['attraction', '爨底下', 'en:Cuandixia', 'cuàndǐxia cūn']
 466   1.000        ['爨底下']=>['attraction', 'village', 'en:Cuandixia', 'cuàndǐxia cūn']
 467   1.000        ['cuàndǐxia cūn']=>['attraction', '爨底下', 'village', 'en:Cuandixia']
 468   1.000        ['en:Cuandixia']=>['attraction', '爨底下', 'village', 'cuàndǐxia cūn']
 469   1.000        ['attraction', 'Q954362', 'village', 'en:Cuandixia']=>['cuàndǐxia cūn']
 470   1.000        ['Q954362', 'village', 'en:Cuandixia', 'cuàndǐxia cūn']=>['attraction']
 471   1.000        ['attraction', 'village', 'en:Cuandixia', 'cuàndǐxia cūn']=>['Q954362']
 472   1.000        ['attraction', 'Q954362', 'village', 'cuàndǐxia cūn']=>['en:Cuandixia']
 473   1.000        ['attraction', 'Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']=>['village']
 474   1.000        ['attraction', 'Q954362', 'cuàndǐxia cūn']=>['village', 'en:Cuandixia']
 475   1.000        ['attraction', 'village', 'cuàndǐxia cūn']=>['Q954362', 'en:Cuandixia']
 476   1.000        ['attraction', 'Q954362', 'village']=>['en:Cuandixia', 'cuàndǐxia cūn']
 477   1.000        ['attraction', 'Q954362', 'en:Cuandixia']=>['village', 'cuàndǐxia cūn']
 478   1.000        ['Q954362', 'village', 'cuàndǐxia cūn']=>['attraction', 'en:Cuandixia']
 479   1.000        ['attraction', 'en:Cuandixia', 'cuàndǐxia cūn']=>['Q954362', 'village']
 480   1.000        ['Q954362', 'village', 'en:Cuandixia']=>['attraction', 'cuàndǐxia cūn']
 481   1.000        ['attraction', 'village', 'en:Cuandixia']=>['Q954362', 'cuàndǐxia cūn']
 482   1.000        ['village', 'en:Cuandixia', 'cuàndǐxia cūn']=>['attraction', 'Q954362']
 483   1.000        ['Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']=>['attraction', 'village']
 484   1.000        ['Q954362', 'cuàndǐxia cūn']=>['attraction', 'village', 'en:Cuandixia']
 485   1.000        ['village', 'en:Cuandixia']=>['attraction', 'Q954362', 'cuàndǐxia cūn']
 486   1.000        ['village', 'cuàndǐxia cūn']=>['attraction', 'Q954362', 'en:Cuandixia']
 487   1.000        ['en:Cuandixia', 'cuàndǐxia cūn']=>['attraction', 'Q954362', 'village']
 488   1.000        ['attraction', 'en:Cuandixia']=>['Q954362', 'village', 'cuàndǐxia cūn']
 489   1.000        ['attraction', 'cuàndǐxia cūn']=>['Q954362', 'village', 'en:Cuandixia']
 490   1.000        ['attraction', 'village']=>['Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']
 491   1.000        ['Q954362', 'village']=>['attraction', 'en:Cuandixia', 'cuàndǐxia cūn']
 492   1.000        ['attraction', 'Q954362']=>['village', 'en:Cuandixia', 'cuàndǐxia cūn']
 493   1.000        ['Q954362', 'en:Cuandixia']=>['attraction', 'village', 'cuàndǐxia cūn']
 494   1.000        ['en:Cuandixia']=>['attraction', 'Q954362', 'village', 'cuàndǐxia cūn']
 495   1.000        ['village']=>['attraction', 'Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']
 496   1.000        ['Q954362']=>['attraction', 'village', 'en:Cuandixia', 'cuàndǐxia cūn']
 497   1.000        ['cuàndǐxia cūn']=>['attraction', 'Q954362', 'village', 'en:Cuandixia']
 498   1.000        ['爨底下', 'Q954362', 'village', 'en:Cuandixia']=>['attraction']
 499   1.000        ['attraction', '爨底下', 'village', 'en:Cuandixia']=>['Q954362']
 500   1.000        ['attraction', 'Q954362', 'village', 'en:Cuandixia']=>['爨底下']
 501   1.000        ['attraction', '爨底下', 'Q954362', 'village']=>['en:Cuandixia']
 502   1.000        ['attraction', '爨底下', 'Q954362', 'en:Cuandixia']=>['village']
 503   1.000        ['attraction', '爨底下', 'Q954362']=>['village', 'en:Cuandixia']
 504   1.000        ['attraction', '爨底下', 'village']=>['Q954362', 'en:Cuandixia']
 505   1.000        ['爨底下', 'Q954362', 'village']=>['attraction', 'en:Cuandixia']
 506   1.000        ['attraction', 'village', 'en:Cuandixia']=>['爨底下', 'Q954362']
 507   1.000        ['attraction', '爨底下', 'en:Cuandixia']=>['Q954362', 'village']
 508   1.000        ['attraction', 'Q954362', 'en:Cuandixia']=>['爨底下', 'village']
 509   1.000        ['爨底下', 'village', 'en:Cuandixia']=>['attraction', 'Q954362']
 510   1.000        ['爨底下', 'Q954362', 'en:Cuandixia']=>['attraction', 'village']
 511   1.000        ['Q954362', 'village', 'en:Cuandixia']=>['attraction', '爨底下']
 512   1.000        ['attraction', 'Q954362', 'village']=>['爨底下', 'en:Cuandixia']
 513   1.000        ['爨底下', 'Q954362']=>['attraction', 'village', 'en:Cuandixia']
 514   1.000        ['attraction', 'en:Cuandixia']=>['爨底下', 'Q954362', 'village']
 515   1.000        ['Q954362', 'en:Cuandixia']=>['attraction', '爨底下', 'village']
 516   1.000        ['爨底下', 'village']=>['attraction', 'Q954362', 'en:Cuandixia']
 517   1.000        ['Q954362', 'village']=>['attraction', '爨底下', 'en:Cuandixia']
 518   1.000        ['爨底下', 'en:Cuandixia']=>['attraction', 'Q954362', 'village']
 519   1.000        ['attraction', '爨底下']=>['Q954362', 'village', 'en:Cuandixia']
 520   1.000        ['attraction', 'Q954362']=>['爨底下', 'village', 'en:Cuandixia']
 521   1.000        ['village', 'en:Cuandixia']=>['attraction', '爨底下', 'Q954362']
 522   1.000        ['attraction', 'village']=>['爨底下', 'Q954362', 'en:Cuandixia']
 523   1.000        ['village']=>['attraction', '爨底下', 'Q954362', 'en:Cuandixia']
 524   1.000        ['en:Cuandixia']=>['attraction', '爨底下', 'Q954362', 'village']
 525   1.000        ['爨底下']=>['attraction', 'Q954362', 'village', 'en:Cuandixia']
 526   1.000        ['Q954362']=>['attraction', '爨底下', 'village', 'en:Cuandixia']
 527   1.000        ['village', 'en:Cuandixia', '爨底下', 'Q954362', 'attraction']=>['cuàndǐxia cūn']
 528   1.000        ['village', 'en:Cuandixia', '爨底下', 'Q954362', 'cuàndǐxia cūn']=>['attraction']
 529   1.000        ['village', 'en:Cuandixia', '爨底下', 'cuàndǐxia cūn', 'attraction']=>['Q954362']
 530   1.000        ['village', 'en:Cuandixia', 'Q954362', 'cuàndǐxia cūn', 'attraction']=>['爨底下']
 531   1.000        ['village', '爨底下', 'Q954362', 'cuàndǐxia cūn', 'attraction']=>['en:Cuandixia']
 532   1.000        ['en:Cuandixia', '爨底下', 'Q954362', 'cuàndǐxia cūn', 'attraction']=>['village']
 533   1.000        ['attraction', '爨底下', 'Q954362', 'cuàndǐxia cūn']=>['village', 'en:Cuandixia']
 534   1.000        ['attraction', '爨底下', 'village', 'cuàndǐxia cūn']=>['Q954362', 'en:Cuandixia']
 535   1.000        ['attraction', '爨底下', 'Q954362', 'village']=>['en:Cuandixia', 'cuàndǐxia cūn']
 536   1.000        ['attraction', '爨底下', 'Q954362', 'en:Cuandixia']=>['village', 'cuàndǐxia cūn']
 537   1.000        ['爨底下', 'Q954362', 'village', 'cuàndǐxia cūn']=>['attraction', 'en:Cuandixia']
 538   1.000        ['attraction', 'village', 'en:Cuandixia', 'cuàndǐxia cūn']=>['爨底下', 'Q954362']
 539   1.000        ['attraction', '爨底下', 'en:Cuandixia', 'cuàndǐxia cūn']=>['Q954362', 'village']
 540   1.000        ['attraction', 'Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']=>['爨底下', 'village']
 541   1.000        ['爨底下', 'Q954362', 'village', 'en:Cuandixia']=>['attraction', 'cuàndǐxia cūn']
 542   1.000        ['attraction', '爨底下', 'village', 'en:Cuandixia']=>['Q954362', 'cuàndǐxia cūn']
 543   1.000        ['attraction', 'Q954362', 'village', 'en:Cuandixia']=>['爨底下', 'cuàndǐxia cūn']
 544   1.000        ['爨底下', 'village', 'en:Cuandixia', 'cuàndǐxia cūn']=>['attraction', 'Q954362']
 545   1.000        ['爨底下', 'Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']=>['attraction', 'village']
 546   1.000        ['Q954362', 'village', 'en:Cuandixia', 'cuàndǐxia cūn']=>['attraction', '爨底下']
 547   1.000        ['attraction', 'Q954362', 'village', 'cuàndǐxia cūn']=>['爨底下', 'en:Cuandixia']
 548   1.000        ['爨底下', 'Q954362', 'cuàndǐxia cūn']=>['attraction', 'village', 'en:Cuandixia']
 549   1.000        ['Q954362', 'village', 'en:Cuandixia']=>['attraction', '爨底下', 'cuàndǐxia cūn']
 550   1.000        ['爨底下', 'village', 'en:Cuandixia']=>['attraction', 'Q954362', 'cuàndǐxia cūn']
 551   1.000        ['attraction', 'en:Cuandixia', 'cuàndǐxia cūn']=>['爨底下', 'Q954362', 'village']
 552   1.000        ['Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']=>['attraction', '爨底下', 'village']
 553   1.000        ['爨底下', 'village', 'cuàndǐxia cūn']=>['attraction', 'Q954362', 'en:Cuandixia']
 554   1.000        ['Q954362', 'village', 'cuàndǐxia cūn']=>['attraction', '爨底下', 'en:Cuandixia']
 555   1.000        ['爨底下', 'en:Cuandixia', 'cuàndǐxia cūn']=>['attraction', 'Q954362', 'village']
 556   1.000        ['attraction', 'Q954362', 'en:Cuandixia']=>['爨底下', 'village', 'cuàndǐxia cūn']
 557   1.000        ['attraction', 'village', 'en:Cuandixia']=>['爨底下', 'Q954362', 'cuàndǐxia cūn']
 558   1.000        ['attraction', '爨底下', 'en:Cuandixia']=>['Q954362', 'village', 'cuàndǐxia cūn']
 559   1.000        ['attraction', '爨底下', 'cuàndǐxia cūn']=>['Q954362', 'village', 'en:Cuandixia']
 560   1.000        ['attraction', 'Q954362', 'cuàndǐxia cūn']=>['爨底下', 'village', 'en:Cuandixia']
 561   1.000        ['attraction', '爨底下', 'village']=>['Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']
 562   1.000        ['爨底下', 'Q954362', 'village']=>['attraction', 'en:Cuandixia', 'cuàndǐxia cūn']
 563   1.000        ['village', 'en:Cuandixia', 'cuàndǐxia cūn']=>['attraction', '爨底下', 'Q954362']
 564   1.000        ['attraction', 'Q954362', 'village']=>['爨底下', 'en:Cuandixia', 'cuàndǐxia cūn']
 565   1.000        ['attraction', '爨底下', 'Q954362']=>['village', 'en:Cuandixia', 'cuàndǐxia cūn']
 566   1.000        ['爨底下', 'Q954362', 'en:Cuandixia']=>['attraction', 'village', 'cuàndǐxia cūn']
 567   1.000        ['attraction', 'village', 'cuàndǐxia cūn']=>['爨底下', 'Q954362', 'en:Cuandixia']
 568   1.000        ['爨底下', 'en:Cuandixia']=>['attraction', 'Q954362', 'village', 'cuàndǐxia cūn']
 569   1.000        ['attraction', 'village']=>['爨底下', 'Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']
 570   1.000        ['village', 'cuàndǐxia cūn']=>['attraction', '爨底下', 'Q954362', 'en:Cuandixia']
 571   1.000        ['attraction', 'en:Cuandixia']=>['爨底下', 'Q954362', 'village', 'cuàndǐxia cūn']
 572   1.000        ['en:Cuandixia', 'cuàndǐxia cūn']=>['attraction', '爨底下', 'Q954362', 'village']
 573   1.000        ['Q954362', 'village']=>['attraction', '爨底下', 'en:Cuandixia', 'cuàndǐxia cūn']
 574   1.000        ['爨底下', 'village']=>['attraction', 'Q954362', 'en:Cuandixia', 'cuàndǐxia cūn']
 575   1.000        ['爨底下', 'Q954362']=>['attraction', 'village', 'en:Cuandixia', 'cuàndǐxia cūn']
 576   1.000        ['爨底下', 'cuàndǐxia cūn']=>['attraction', 'Q954362', 'village', 'en:Cuandixia']
 577   1.000        ['Q954362', 'cuàndǐxia cūn']=>['attraction', '爨底下', 'village', 'en:Cuandixia']
 578   1.000        ['attraction', 'cuàndǐxia cūn']=>['爨底下', 'Q954362', 'village', 'en:Cuandixia']
 579   1.000        ['village', 'en:Cuandixia']=>['attraction', '爨底下', 'Q954362', 'cuàndǐxia cūn']
 580   1.000        ['attraction', 'Q954362']=>['爨底下', 'village', 'en:Cuandixia', 'cuàndǐxia cūn']
 581   1.000        ['Q954362', 'en:Cuandixia']=>['attraction', '爨底下', 'village', 'cuàndǐxia cūn']
 582   1.000        ['attraction', '爨底下']=>['Q954362', 'village', 'en:Cuandixia', 'cuàndǐxia cūn']
 583   1.000        ['en:Cuandixia']=>['attraction', 'village', '爨底下', 'Q954362', 'cuàndǐxia cūn']
 584   1.000        ['village']=>['attraction', 'en:Cuandixia', '爨底下', 'Q954362', 'cuàndǐxia cūn']
 585   1.000        ['Q954362']=>['attraction', 'village', 'en:Cuandixia', '爨底下', 'cuàndǐxia cūn']
 586   1.000        ['爨底下']=>['attraction', 'village', 'en:Cuandixia', 'Q954362', 'cuàndǐxia cūn']
 587   1.000        ['cuàndǐxia cūn']=>['attraction', 'village', 'en:Cuandixia', '爨底下', 'Q954362']
